isbn,title,author,price,nstc,format,publisher,release_date,language,store_stock,store-location,boekpagina_url,,cover_url
9.78903E+12,De weg van de boog,Paulo Coelho,22.5,2468581,hardcover,De Arbeiderspers,06/02/2010,NL,2,Fictie,https://libris.nl/zoek?q=9789029549226,,https://images.mind-books.nl/libris/book/cover/9789029549226
9.78903E+12,Moderne geschiedenis van Duitsland 1800-heden,Frits Boterman,10,2468998,Paperback,De Arbeiderspers,06/02/2021,NL,0,Fictie,https://libris.nl/zoek?q=9789029562454,,https://images.mind-books.nl/libris/book/cover/9789029562454
9.78903E+12,Moordenaars van Jan de Witt,Ronald Prud'homme van Reine,15,2469080,Paperback,De Arbeiderspers,22/06/2021,NL,3,Fictie,https://libris.nl/zoek?q=9789029587419,,https://images.mind-books.nl/libris/book/cover/9789029587419
9.78946E+12,Terug naar Cornwall,Marelle Boersma,15,2468716,Hardcover,De Crime Compagnie,03/12/2017,NL,0,Spanning,https://libris.nl/zoek?q=9789461095114,,https://images.mind-books.nl/libris/book/cover/9789461095114
9.78903E+12,Vals,Mel Wallis de Vries,15,2468143,Paperback,De Fontein Jeugd,01/01/2016,NL,9,YA-boeken,https://libris.nl/zoek?q=9789026128141,,https://images.mind-books.nl/libris/book/cover/9789026128141
9.78903E+12,Sjakie en de chocoladefabriek,Roald Dahl,12.5,2468307,midprice,De Fontein Jeugd,01/01/1999,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789026139413,,https://images.mind-books.nl/libris/book/cover/9789026139413
9.78903E+12,Niek de Groot gaat uit zijn dak,Lincoln Peirce,9.95,2468442,Paperback,De Fontein Jeugd,15/05/2023,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789026141799,,https://images.mind-books.nl/libris/book/cover/9789026141799
9.78904E+12,Flapjesboek Alles over dieren,Helen Catt,9.95,2469021,e-book,Rebo Productions,09/11/2020,NL,0,Online kopen,https://libris.nl/zoek?q=9789036645973,,https://images.mind-books.nl/libris/book/cover/9789036645973
9.78903E+12,De staf van de farao's,Derek Keilty,15.99,2469058,Hardcover,De Fontein Jeugd,03/12/2020,NL,6,Kinderboeken,https://libris.nl/zoek?q=9789026155437,,https://images.mind-books.nl/libris/book/cover/9789026155437
9.78903E+12,Moord volgens Turner,Tim Willocks,9.95,2468485,Paperback,De Fontein Romans & Spanning,04/03/2001,NL,0,Spanning,https://libris.nl/zoek?q=9789026146763,,https://images.mind-books.nl/libris/book/cover/9789026146763
9.78903E+12,Brieven van vroeger,Erica James,9.99,2468566,Paperback,De Fontein Romans & Spanning,10/09/2011,NL,0,Romans,https://libris.nl/zoek?q=9789026155086,,https://images.mind-books.nl/libris/book/cover/9789026155086
9.78904E+12,Verbroken beloftes,Jenny Offill,15.99,2468159,Paperback,De Geus,01/02/2017,NL,0,Fictie,https://libris.nl/zoek?q=9789044536898,,https://images.mind-books.nl/libris/book/cover/9789044536898
9.78904E+12,Parkinson bij de psychiater,Odile van den Heuvel ; Sonja Rutten,9.95,2468800,Paperback,De Geus,04/03/2024,NL,0,Non-fictie,https://libris.nl/zoek?q=9789044544664,,https://images.mind-books.nl/libris/book/cover/9789044544664
9.78946E+12,My notebook - Flowers,Unknown Author,9.95,2469127,Paperback,De Lantaarn B.V.,06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789461885647,,https://images.mind-books.nl/libris/book/cover/9789461885647
9.78908E+12,100 jaar De Speld deel I,De Speld,7.5,2468630,Hardcover,De Speld BV,06/02/2025,NL,0,Fictie,https://libris.nl/zoek?q=9789082772104,,https://images.mind-books.nl/libris/book/cover/9789082772104
9.78904E+12,Thuis in de moestuin,Jessica Koomen,9.99,2468266,e-book,Nijgh & Van Ditmar,22/06/2015,NL,0,Online kopen,https://libris.nl/zoek?q=9789038815565,,https://images.mind-books.nl/libris/book/cover/9789038815565
9.78905E+12,Bij familie Mol-de Mol is alles okÃ©,Burny Bos,9.95,2468777,Hardcover,De Vier Windstreken,18/11/2023,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789051161540,,https://images.mind-books.nl/libris/book/cover/9789051161540
9.78904E+12,Lot onbekend,Henk de Velde,12.5,2468709,e-book,"Elmar B.V., Uitgeverij",09/11/2005,NL,0,Online kopen,https://libris.nl/zoek?q=9789038927008,,https://images.mind-books.nl/libris/book/cover/9789038927008
9.78904E+12,Silver,"MENSJIKOVA, Maria  & BOELE, Vincent",12.5,2468775,e-book,Uitgeverij W Books B.V.,09/11/2024,NL,0,Online kopen,https://libris.nl/zoek?q=9789040081811,,https://images.mind-books.nl/libris/book/cover/9789040081811
9.78909E+12,Storm,Martin Lodewijk,7.5,2468999,Paperback,Don Lawrence Collection,06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789088862663,,https://images.mind-books.nl/libris/book/cover/9789088862663
9.78909E+12,De levende planeet,Don Lawrence ; Martin Lodewijk,9.99,2468609,Paperback,"Don Lawrence Collection, Uitgeverij",13/10/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789088860188,,https://images.mind-books.nl/libris/book/cover/9789088860188
9.78946E+12,Fritske,Sander van Mersbergen ; Jurriaan Nolles,15.99,2468379,Paperback,DPG Media B.V.,22/06/2019,NL,3,Non-fictie,https://libris.nl/zoek?q=9789463058964,,https://images.mind-books.nl/libris/book/cover/9789463058964
9.78949E+12,Supernerd,Emmy van Ruijven,15.99,2468188,Paperback,Dutch Venture Publishing,22/06/2012,NL,0,YA-boeken,https://libris.nl/zoek?q=9789492585516,,https://images.mind-books.nl/libris/book/cover/9789492585516
9.78946E+12,Boyzzz - dyslexie uitgave,MariÃ«tte Middelbeek,15.99,2469008,Paperback,Dyslexion Uitgeverij,15/05/2021,NL,0,YA-boeken,https://libris.nl/zoek?q=9789463242295,,https://images.mind-books.nl/libris/book/cover/9789463242295
9.78904E+12,Dit geloof ik,Willem J. Ouweneel,15.99,2468320,Paperback,KokBoekencentrum Non-Fictie,01/01/2011,NL,0,Christelijke boeken,https://libris.nl/zoek?q=9789043535229,,https://images.mind-books.nl/libris/book/cover/9789043535229
9.78904E+12,"De zaaier, de koning en de erfgenaam",Bart van Nes,9.95,2468136,,KokBoekencentrum Non-Fictie,01/01/2014,NL,3,Christelijke boeken,https://libris.nl/zoek?q=9789043536509,,https://images.mind-books.nl/libris/book/cover/9789043536509
9.78904E+12,Binnenspiegel,Jan Pool ; Michiel Santman,9.95,2468811,Paperback,KokBoekencentrum Non-Fictie,16/08/2024,NL,0,Christelijke boeken,https://libris.nl/zoek?q=9789043540384,,https://images.mind-books.nl/libris/book/cover/9789043540384
9.78904E+12,Klaproosmomenten,Eline Hoogenboom,7.5,2468967,Paperback,KokBoekencentrum Non-Fictie,06/02/2021,NL,1,Christelijke boeken,https://libris.nl/zoek?q=9789043541473,,https://images.mind-books.nl/libris/book/cover/9789043541473
9.78949E+12,Wijngids ItaliÃ«,Marie Florence van Es,9.95,2468532,Paperback,Edicola Culinair,08/04/2019,NL,1,Non-fictie,https://libris.nl/zoek?q=9789493259010,,https://images.mind-books.nl/libris/book/cover/9789493259010
9.78949E+12,Derby aan de Maas,Pieter Verkaik,10,2468899,Paperback,edicola sport,04/02/2025,NL,0,Sport,https://libris.nl/zoek?q=9789493160101,,https://images.mind-books.nl/libris/book/cover/9789493160101
9.78946E+12,Altijd grote zus,Emke Dierickx,7.5,2468371,Hardcover,"Eenhoorn, Uitgeverij De",22/06/2011,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789462916739,,https://images.mind-books.nl/libris/book/cover/9789462916739
9.78946E+12,Het leven is als een gedachte,Pauline Kastelijn,9.95,2468804,Paperback,Elikser B.V. Uitgeverij,08/04/2024,NL,0,Non-fictie,https://libris.nl/zoek?q=9789463652889,,https://images.mind-books.nl/libris/book/cover/9789463652889
9.78946E+12,Mozart,David Vergauwen,9.99,2469073,Paperback,Ertsberg,15/05/2021,NL,7,Non-fictie,https://libris.nl/zoek?q=9789464984224,,https://images.mind-books.nl/libris/book/cover/9789464984224
9.78908E+12,Het Heineken-losgeld,Harry Lensink ; Wim van de Pol,9.95,2468602,Paperback,Follow the Money Publishing B.V.,13/10/2014,NL,3,Non-fictie,https://libris.nl/zoek?q=9789083196077,,https://images.mind-books.nl/libris/book/cover/9789083196077
9.78904E+12,Deens,Wat & Hoe taalgids,9.99,2468465,e-book,Kosmos Uitgevers,06/02/2006,NL,0,Online kopen,https://libris.nl/zoek?q=9789043939485,,https://images.mind-books.nl/libris/book/cover/9789043939485
9.78906E+12,Plenty,Yotam Ottolenghi,9.99,2468701,Paperback,Fontaine Uitgevers,22/06/2012,NL,5,Kookboeken,https://libris.nl/zoek?q=9789059563797,,https://images.mind-books.nl/libris/book/cover/9789059563797
9.78906E+12,Brooklyn Bartender,Carey Jones,22.5,2468193,Paperback,Fontaine Uitgevers B.V.,22/06/2017,NL,0,Non-fictie,https://libris.nl/zoek?q=9789059567085,,https://images.mind-books.nl/libris/book/cover/9789059567085
9.789E+12,100 Micro-Amigurumi,Steffi Glaves,9.95,2468756,Paperback,Forte,09/11/2005,NL,3,Non-fictie,https://libris.nl/zoek?q=9789000392605,,https://images.mind-books.nl/libris/book/cover/9789000392605
9.78946E+12,Vrolijke babytruitjes breien,Marijke de Jong,22.5,2469013,Paperback,Forte creatief,16/08/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462502086,,https://images.mind-books.nl/libris/book/cover/9789462502086
9.78946E+12,Het Hollands haakboek,Christel Krukkert,9.95,2468586,Paperback,Forte creatief,13/10/1998,NL,0,Non-fictie,https://libris.nl/zoek?q=9789462502864,,https://images.mind-books.nl/libris/book/cover/9789462502864
9.78946E+12,Berlijn,Piet De Moor,22.5,2468965,Paperback,"Gennep B.V., Uitgeverij Van",06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789461643070,,https://images.mind-books.nl/libris/book/cover/9789461643070
9.78946E+12,Beledigende Broccoli 2.0,Tim 'S Jongers,15.99,2468809,Hardcover,"Gennep B.V., Uitgeverij Van",16/08/2024,NL,3,Non-fictie,https://libris.nl/zoek?q=9789461645845,,https://images.mind-books.nl/libris/book/cover/9789461645845
9.78949E+12,Mijn lichaam,Unknown Author,15,2468980,Paperback,Giraf Books,22/06/2021,NL,0,Gezondheid,https://libris.nl/zoek?q=9789492616258,,https://images.mind-books.nl/libris/book/cover/9789492616258
9.78946E+12,Vis,Philippe Emanuelli,12.5,2469045,Paperback,Good Cook B.V.,22/06/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789461430007,,https://images.mind-books.nl/libris/book/cover/9789461430007
9.78946E+12,Tinned tomatoes,Samuel Goldsmith,22.5,2468440,Paperback,Good Cook B.V.,15/05/2021,NL,3,Non-fictie,https://libris.nl/zoek?q=9789461433305,,https://images.mind-books.nl/libris/book/cover/9789461433305
9.78949E+12,'t Liefste kind,Pieter Stroop van Renen ; Margriet Vroomans,22.5,2468520,Paperback,Gopher B.V.,08/04/2007,NL,0,Non-fictie,https://libris.nl/zoek?q=9789493230446,,https://images.mind-books.nl/libris/book/cover/9789493230446
9.78908E+12,Yungo en Anansi,Leontine van Hooft ; Ubuntopia,7.5,2468872,Paperback,GreenDreamWorks,08/01/2025,NL,0,Non-fictie,https://libris.nl/zoek?q=9789082098785,,https://images.mind-books.nl/libris/book/cover/9789082098785
9.78946E+12,De ziel van Parijs,Dirk Velghe,25,2468585,Hardcover,Hannibal Books,13/10/1997,NL,1,Non-fictie,https://libris.nl/zoek?q=9789464666380,,https://images.mind-books.nl/libris/book/cover/9789464666380
9.78946E+12,Fred het (heel erg eigenwijze) hert,PÃ©pÃ© Smit,9.99,2468393,Paperback,"Harmonie, Uitgeverij De",22/06/2013,NL,0,Non-fictie,https://libris.nl/zoek?q=9789463361033,,https://images.mind-books.nl/libris/book/cover/9789463361033
9.78904E+12,De man in de Amstel,Duco Hellema,9.99,2468415,e-book,Prometheus,16/08/2003,NL,0,Online kopen,https://libris.nl/zoek?q=9789044654646,,https://images.mind-books.nl/libris/book/cover/9789044654646
9.78946E+12,Thuis,Peter van Straaten,10,2468944,Paperback,"Harmonie, Uitgeverij De",14/09/2025,NL,1,Non-fictie,https://libris.nl/zoek?q=9789463361651,,https://images.mind-books.nl/libris/book/cover/9789463361651
9.78946E+12,Dorsten,Nienke 's Gravemade,17.5,2468731,Paperback,"Harmonie, Uitgeverij De",06/02/2021,NL,0,Non-fictie,https://libris.nl/zoek?q=9789463361668,,https://images.mind-books.nl/libris/book/cover/9789463361668
9.78946E+12,Twist,Colum McCann,15.99,2468400,Hardcover,"Harmonie, Uitgeverij De",22/06/2020,NL,13,Fictie,https://libris.nl/zoek?q=9789463362269,,https://images.mind-books.nl/libris/book/cover/9789463362269
9.7894E+12,Molly's Game,Molly Bloom,15.99,2468638,Paperback,HarperCollins,15/05/2023,NL,0,Fictie,https://libris.nl/zoek?q=9789402701166,,https://images.mind-books.nl/libris/book/cover/9789402701166
9.7894E+12,Terug naar het meer,Robyn Carr,9.95,2468410,Paperback,HarperCollins,16/08/1998,NL,0,Fictie,https://libris.nl/zoek?q=9789402701937,,https://images.mind-books.nl/libris/book/cover/9789402701937
9.7894E+12,De vrouw die terug moest,Lina Bengtsdotter,10,2468854,Paperback,HarperCollins,16/08/2025,NL,0,Fictie,https://libris.nl/zoek?q=9789402702996,,https://images.mind-books.nl/libris/book/cover/9789402702996
9.78904E+12,"Evie, de snoezige puppy",Daisy Meadows,29.95,2469108,e-book,Centrale Uitgeverij Deltas,15/05/2021,NL,0,Online kopen,https://libris.nl/zoek?q=9789044753196,,https://images.mind-books.nl/libris/book/cover/9789044753196
9.7894E+12,The Secret Garden,Linda Chapman,15.99,2468429,Paperback,HarperCollins,16/08/2017,NL,0,Fictie,https://libris.nl/zoek?q=9789402705089,,https://images.mind-books.nl/libris/book/cover/9789402705089
9.7894E+12,Sarahs vertrouwen,Paula Stern,22.5,2468204,Paperback,HarperCollins,22/06/2019,NL,0,Fictie,https://libris.nl/zoek?q=9789402708875,,https://images.mind-books.nl/libris/book/cover/9789402708875
9.7894E+12,Koninklijke liefde,Nora Roberts,9.99,501510760,pocket,HarperCollins,15/05/2021,NL,6,Romance,https://libris.nl/zoek?q=9789402711554,,https://images.mind-books.nl/libris/book/cover/9789402711554
9.7894E+12,Winterliefde,Nora Roberts,9.99,2468141,Paperback,HarperCollins,01/01/2014,NL,0,Romance,https://libris.nl/zoek?q=9789402731804,,https://images.mind-books.nl/libris/book/cover/9789402731804
9.7894E+12,Koninklijke liefde,Nora Roberts,9.99,501510760,Paperback,HarperCollins,15/05/2024,NL,4,Romance,https://libris.nl/zoek?q=9789402767032,,https://images.mind-books.nl/libris/book/cover/9789402767032
9.78904E+12,Madame Butterfly,Benjamin Lacombe,15,2469123,e-book,Clavis Uitgeverij,03/12/2020,NL,0,Online kopen,https://libris.nl/zoek?q=9789044821840,,https://images.mind-books.nl/libris/book/cover/9789044821840
9.78903E+12,De kracht van motivatie,Anton Philips ; Annemiek van Kessel,15.99,2468649,Hardcover,"Have, Ten",15/05/2010,NL,0,Non-fictie,https://libris.nl/zoek?q=9789025905200,,https://images.mind-books.nl/libris/book/cover/9789025905200
9.78946E+12,De geluksmachine,Erwin Wijman,9.95,2468668,Hardcover,"Haystack, Uitgeverij",09/11/2022,NL,0,Non-fictie,https://libris.nl/zoek?q=9789461262202,,https://images.mind-books.nl/libris/book/cover/9789461262202
9.78946E+12,Het grote stageboek voor werkgevers,Maarten Brand,9.95,2468707,Paperback,"Haystack, Uitgeverij",22/06/2010,NL,1,Business & management,https://libris.nl/zoek?q=9789461262950,,https://images.mind-books.nl/libris/book/cover/9789461262950
9.78904E+12,Met een hondje aan mijn handje,Nathalie Depoorter,12.5,2468712,e-book,Clavis Uitgeverij,03/12/2019,NL,0,Online kopen,https://libris.nl/zoek?q=9789044840902,,https://images.mind-books.nl/libris/book/cover/9789044840902
9.78946E+12,Als je begrijpt wat ik bedoel,Marcel Lemmens,22.5,2468160,Paperback,"Haystack, Uitgeverij",01/01/2014,NL,0,Business & management,https://libris.nl/zoek?q=9789461264220,,https://images.mind-books.nl/libris/book/cover/9789461264220
9.78946E+12,De klimaatalmanak,Seth Godin ; Michel Porro,9.99,2468924,Hardcover,"Haystack, Uitgeverij",06/02/2025,NL,1,Business & management,https://libris.nl/zoek?q=9789461265005,,https://images.mind-books.nl/libris/book/cover/9789461265005
9.78946E+12,Management mindfucks,Hans Veltman ; Jacques Adriaansen,7.5,2468587,Paperback,"Haystack, Uitgeverij",13/10/1999,NL,0,Business & management,https://libris.nl/zoek?q=9789461265852,,https://images.mind-books.nl/libris/book/cover/9789461265852
9.78909E+12,De plantaardige Indiase keuken,DaniÃ«lle Choudhary-Kwint ; Amit Choudhary,22.5,2468961,Paperback,Hey Groentje,03/12/2020,NL,1,Kookboeken,https://libris.nl/zoek?q=9789090362762,,https://images.mind-books.nl/libris/book/cover/9789090362762
9.78906E+12,Handig aan boord,Fridtjof Gunkel,9.95,2468871,Paperback,Hollandia,07/01/2025,NL,1,Vrije tijd,https://libris.nl/zoek?q=9789064107016,,https://images.mind-books.nl/libris/book/cover/9789064107016
9.78906E+12,Zeilen veiligheidsgids,Mike Westin ; Nina Olofsson ; PÃ¤r Olofsson,9.95,2468435,Hardcover,Hollandia,16/08/2023,NL,1,Vrije tijd,https://libris.nl/zoek?q=9789064107498,,https://images.mind-books.nl/libris/book/cover/9789064107498
9.78905E+12,Eclips,Suzan Hilhorst,15.99,2468627,Paperback,Hollands Diep,06/02/2022,NL,0,Fictie,https://libris.nl/zoek?q=9789048839643,,https://images.mind-books.nl/libris/book/cover/9789048839643
9.78905E+12,Een beter brein,Niki Korteweg,12.5,2468791,e-book,Atlas Contact,09/11/2023,NL,0,Online kopen,https://libris.nl/zoek?q=9789045030531,,https://images.mind-books.nl/libris/book/cover/9789045030531
9.78905E+12,Het huis vol,Anita Terpstra,15,2468633,Hardcover,Hollands Diep,16/08/2025,NL,0,Spanning,https://libris.nl/zoek?q=9789048842537,,https://images.mind-books.nl/libris/book/cover/9789048842537
9.78949E+12,De Zonnekoning,Johan Op de Beeck,15,2468363,Paperback,Horizon,15/05/2019,NL,0,Fictie,https://libris.nl/zoek?q=9789492626172,,https://images.mind-books.nl/libris/book/cover/9789492626172
9.78907E+12,Boek van de Psalms,Unknown Author,10,2468827,Paperback,Huis van de Taol,04/03/2025,NL,0,Religie,https://libris.nl/zoek?q=9789065095107,,https://images.mind-books.nl/libris/book/cover/9789065095107
9.78908E+12,Het duizend eilanden experiment,Frank Van Dongen,15.99,2468592,Paperback,Iceberg Books BV,13/10/2004,NL,0,Non-fictie,https://libris.nl/zoek?q=9789083167602,,https://images.mind-books.nl/libris/book/cover/9789083167602
9.78905E+12,Pim en het pinda-kanon,Tjibbe Veldkamp,15,2468948,Paperback,Querido Kinderboek,18/09/2025,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789045121093,,https://images.mind-books.nl/libris/book/cover/9789045121093
9.78909E+12,Over oorlog,Simone Weil,7.5,2468425,Paperback,"IJzer, Uitgeverij",16/08/2013,NL,0,Non-fictie,https://libris.nl/zoek?q=9789086842599,,https://images.mind-books.nl/libris/book/cover/9789086842599
9.78946E+12,Vandaag ben ik de chef,Francis van Arkel,9.99,2469000,Paperback,ImageBooks Factory BV,04/03/2021,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789463338844,,https://images.mind-books.nl/libris/book/cover/9789463338844
9.78946E+12,Rupsje scharrelt in de tuin,ImageBooks Factory,12.5,2468329,Hardcover,ImageBooks Factory BV,01/01/2014,NL,0,Kinderboeken,https://libris.nl/zoek?q=9789464080773,,https://images.mind-books.nl/libris/book/cover/9789464080773
9.78903E+12,Mama Lee,Mischa Blok,22.5,2468500,Paperback,J.M. Meulenhoff,04/03/2016,NL,2,Fictie,https://libris.nl/zoek?q=9789029095488,,https://images.mind-books.nl/libris/book/cover/9789029095488
9.78903E+12,De weduwe,JosÃ© Saramago,15,2468660,Paperback,J.M. Meulenhoff,09/11/2014,NL,0,Fictie,https://libris.nl/zoek?q=9789029096843,,https://images.mind-books.nl/libris/book/cover/9789029096843
9.78903E+12,Koude triomf,Karl Marlantes,9.99,2468841,hardcover,J.M. Meulenhoff,06/02/2025,NL,28,Fictie,https://libris.nl/zoek?q=9789029099691,,https://images.mind-books.nl/libris/book/cover/9789029099691
9.78905E+12,Jill's Tekenjournal,Jill Schirnhofer,9.99,2468402,e-book,BBNC Uitgevers,22/06/2022,NL,0,Online kopen,https://libris.nl/zoek?q=9789045328720,,https://images.mind-books.nl/libris/book/cover/9789045328720
9.78909E+12,De liefdesspion,Selma Van Dijk ; Robert Vinkenborg,22.5,2468559,hardcover,Just Publishers,10/09/2004,NL,0,Fictie,https://libris.nl/zoek?q=9789089755490,,https://images.mind-books.nl/libris/book/cover/9789089755490
